P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 M1 M2 M3 M4 M5 M6 M7 M8 M9 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M20 M21 M22 M23 M24 M25 M26 M27 M28 M29 M30 M31 M32 M33 M34 M35 M36 M37 M38 M39 M40 M41 M42 M43 M44 M45 M46 M47 M48 M49 M50 M51 M52 M53 M54 M55 M56 M57 M58 M59 M60 M61 M62 M63 M64 M65 M66 M67 M68 M69 M70 M71 M72 M73 M74 M75 M76 M77 M78 M79 M80 M81 M82 M83 M84 M85 M86 M87 M88 M89 M90 M91 M92 M93 M94 M95 M96 M97 M98 M99 M100 M101 M102
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 3.3 3.4 3.1 3 2.7 2.6 2.5 2.6 2.9 3.2 3 3.01 4.5 5.7 7.4 9.1 9.7 9.7 9.9 10 9.3 7.5 5 4 7.68 20.3 19 15.5 7.9 1.8 0.3 0.3 0.3 0.7 4 11.3 18 8.25 48.2 42.9 46.1 51.9 62.8 77.6 71 69 54 50.8 59.9 59.3 57.79 45.3 63 49 46.5 43.9 47.9 52.9 50.5 61.5 58.8 49.7 60.7 52.48 -0.4 0.9 3.9 8.1 12.4 15.7 17.2 16.9 13.8 9.4 4 0.6 8.55 16.3 13.2 15.4 14.6 15.5 15.6 14.9 14.4 13.1 13 15.1 16.8 14.83 91 84 76.9 70.4 69.6 71.3 70.1 70.7 76.9 82.5 87.2 91.2 78.48 15.7 26.7 31 37.6 41.4 39.7 41.7 43.5 38.2 31 18.7 14.8 31.67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
457 4 3.9 3.9 3.5 3 3.2 3.1 2.9 3.2 3.6 4 4 3.58 5 6.2 7.8 9.6 10.4 10.4 10.5 11 9.7 8.1 5.2 5 8.18 25 22.4 20.6 13.1 3.8 0.7 0.3 0.3 1.5 7.6 15.9 22 11.12 48.1 42.2 45.9 53.9 65 80.3 71.1 70.9 53.4 48.9 48.2 53.9 56.82 44.9 58.2 57.7 46.6 40.7 44.7 60 40.6 56.5 65.8 46.5 56.1 51.53 -2.2 -1.2 2.2 6.4 11.3 14.5 16.1 15.8 12.6 8.1 3 -0.8 7.12 16.2 13.4 14.1 14.2 15.3 15.5 15.1 14.7 13.5 12.2 15.1 16.7 14.67 90.7 85 78.7 72.5 70.3 71.4 70.8 72.7 77.9 82.3 87.4 90.8 79.22 16.8 25.7 30.4 36.7 41.4 40.8 42.1 44 39.2 33.4 17.8 14.9 31.93 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
457 4 3.9 3.9 3.5 3 3.2 3.1 2.9 3.2 3.6 4 4 3.58 5 6.2 7.8 9.6 10.4 10.4 10.5 11 9.7 8.1 5.2 5 8.18 25 22.4 20.6 13.1 3.8 0.7 0.3 0.3 1.5 7.6 15.9 22 11.12 48.1 42.2 45.9 53.9 65 80.3 71.1 70.9 53.4 48.9 48.2 53.9 56.82 44.9 58.2 57.7 46.6 40.7 44.7 60 40.6 56.5 65.8 46.5 56.1 51.53 -2.2 -1.2 2.2 6.4 11.3 14.5 16.1 15.8 12.6 8.1 3 -0.8 7.12 16.2 13.4 14.1 14.2 15.3 15.5 15.1 14.7 13.5 12.2 15.1 16.7 14.67 90.7 85 78.7 72.5 70.3 71.4 70.8 72.7 77.9 82.3 87.4 90.8 79.22 16.8 25.7 30.4 36.7 41.4 40.8 42.1 44 39.2 33.4 17.8 14.9 31.93 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
457 4 3.9 3.9 3.5 3 3.2 3.1 2.9 3.2 3.6 4 4 3.58 5 6.2 7.8 9.6 10.4 10.4 10.5 11 9.7 8.1 5.2 5 8.18 25 22.4 20.6 13.1 3.8 0.7 0.3 0.3 1.5 7.6 15.9 22 11.12 48.1 42.2 45.9 53.9 65 80.3 71.1 70.9 53.4 48.9 48.2 53.9 56.82 44.9 58.2 57.7 46.6 40.7 44.7 60 40.6 56.5 65.8 46.5 56.1 51.53 -2.2 -1.2 2.2 6.4 11.3 14.5 16.1 15.8 12.6 8.1 3 -0.8 7.12 16.2 13.4 14.1 14.2 15.3 15.5 15.1 14.7 13.5 12.2 15.1 16.7 14.67 90.7 85 78.7 72.5 70.3 71.4 70.8 72.7 77.9 82.3 87.4 90.8 79.22 16.8 25.7 30.4 36.7 41.4 40.8 42.1 44 39.2 33.4 17.8 14.9 31.93 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 4.1 4.1 3.7 3 3.4 3.4 3.2 3.5 3.9 4.3 4 3.83 5 6.3 8 9.8 10.8 10.7 10.8 11 9.9 8.2 5.3 5 8.36 24.4 21.9 19.9 12.1 2.8 0 0 0 0.8 6.8 15.1 22 10.47 40.5 35.2 38.7 45.3 54.8 68.3 64.3 62.7 47.7 42.5 40.9 45.1 48.83 47.5 55.7 57 51.9 43.8 43.7 62.2 43.5 59.6 68.6 47.5 54.7 52.98 -1.3 -0.3 3.1 7.3 12.3 15.5 17.2 16.8 13.5 8.9 4 0.1 8.06 15.3 12.8 13.3 13.6 14.6 15.1 14.7 14.2 13.3 12.1 14.8 16.2 14.17 90.8 85 78.3 71.5 69.3 70.4 70.2 72.2 78 82.9 87.9 91.3 79.01 16.6 25 30.7 37.3 42.5 42.1 42.8 45 39.4 33.4 17.3 14.3 32.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 4.1 4.1 3.7 3 3.4 3.4 3.2 3.5 3.9 4.3 4 3.83 5 6.3 8 9.8 10.8 10.7 10.8 11 9.9 8.2 5.3 5 8.36 24.4 21.9 19.9 12.1 2.8 0 0 0 0.8 6.8 15.1 22 10.47 40.5 35.2 38.7 45.3 54.8 68.3 64.3 62.7 47.7 42.5 40.9 45.1 48.83 47.5 55.7 57 51.9 43.8 43.7 62.2 43.5 59.6 68.6 47.5 54.7 52.98 -1.3 -0.3 3.1 7.3 12.3 15.5 17.2 16.8 13.5 8.9 4 0.1 8.06 15.3 12.8 13.3 13.6 14.6 15.1 14.7 14.2 13.3 12.1 14.8 16.2 14.17 90.8 85 78.3 71.5 69.3 70.4 70.2 72.2 78 82.9 87.9 91.3 79.01 16.6 25 30.7 37.3 42.5 42.1 42.8 45 39.4 33.4 17.3 14.3 32.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 4.1 4.1 3.7 3 3.4 3.4 3.2 3.5 3.9 4.3 4 3.83 5 6.3 8 9.8 10.8 10.7 10.8 11 9.9 8.2 5.3 5 8.36 24.4 21.9 19.9 12.1 2.8 0 0 0 0.8 6.8 15.1 22 10.47 40.5 35.2 38.7 45.3 54.8 68.3 64.3 62.7 47.7 42.5 40.9 45.1 48.83 47.5 55.7 57 51.9 43.8 43.7 62.2 43.5 59.6 68.6 47.5 54.7 52.98 -1.3 -0.3 3.1 7.3 12.3 15.5 17.2 16.8 13.5 8.9 4 0.1 8.06 15.3 12.8 13.3 13.6 14.6 15.1 14.7 14.2 13.3 12.1 14.8 16.2 14.17 90.8 85 78.3 71.5 69.3 70.4 70.2 72.2 78 82.9 87.9 91.3 79.01 16.6 25 30.7 37.3 42.5 42.1 42.8 45 39.4 33.4 17.3 14.3 32.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 4 4.1 4.1 3.7 3 3.4 3.4 3.2 3.5 3.9 4.3 4 3.83 5 6.3 8 9.8 10.8 10.7 10.8 11 9.9 8.2 5.3 5 8.36 24.4 21.9 19.9 12.1 2.8 0 0 0 0.8 6.8 15.1 22 10.47 40.5 35.2 38.7 45.3 54.8 68.3 64.3 62.7 47.7 42.5 40.9 45.1 48.83 47.5 55.7 57 51.9 43.8 43.7 62.2 43.5 59.6 68.6 47.5 54.7 52.98 -1.3 -0.3 3.1 7.3 12.3 15.5 17.2 16.8 13.5 8.9 4 0.1 8.06 15.3 12.8 13.3 13.6 14.6 15.1 14.7 14.2 13.3 12.1 14.8 16.2 14.17 90.8 85 78.3 71.5 69.3 70.4 70.2 72.2 78 82.9 87.9 91.3 79.01 16.6 25 30.7 37.3 42.5 42.1 42.8 45 39.4 33.4 17.3 14.3 32.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594 4 3.5 3.5 3.2 3 2.8 2.8 2.6 2.9 3.2 3.5 4 3.22 4.8 6 7.7 9.4 10.1 10.1 10.1 10 9.5 7.9 5.1 5 7.97 22.6 20.8 18.3 10.7 2.7 0.6 0.3 0.4 1.1 5.9 13.3 20 9.69 44.6 43.2 45.6 54.8 65.6 80.7 66.4 69.8 49.9 50.3 52.9 54.3 56.51 46.3 61.2 57.3 47.2 41.2 46.4 61.2 41.7 61.7 60.2 48.3 61.2 52.83 -1.3 -0.4 2.7 6.9 11.5 14.8 16.4 16.2 13.1 8.7 3 -0.1 7.65 16.6 13.5 14.9 14.5 15.4 15.4 14.9 14.7 13.3 12.6 15.2 17.1 14.84 92.5 86 78.7 72.2 70.5 71.8 70.8 71.8 77.7 82.6 87.9 92.5 79.58 16.8 26.9 30.9 37.6 42.5 41.1 42.5 44.6 39.1 33 19.2 15.1 32.44 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594 4 3.5 3.5 3.2 3 2.8 2.8 2.6 2.9 3.2 3.5 4 3.22 4.8 6 7.7 9.4 10.1 10.1 10.1 10 9.5 7.9 5.1 5 7.97 22.6 20.8 18.3 10.7 2.7 0.6 0.3 0.4 1.1 5.9 13.3 20 9.69 44.6 43.2 45.6 54.8 65.6 80.7 66.4 69.8 49.9 50.3 52.9 54.3 56.51 46.3 61.2 57.3 47.2 41.2 46.4 61.2 41.7 61.7 60.2 48.3 61.2 52.83 -1.3 -0.4 2.7 6.9 11.5 14.8 16.4 16.2 13.1 8.7 3 -0.1 7.65 16.6 13.5 14.9 14.5 15.4 15.4 14.9 14.7 13.3 12.6 15.2 17.1 14.84 92.5 86 78.7 72.2 70.5 71.8 70.8 71.8 77.7 82.6 87.9 92.5 79.58 16.8 26.9 30.9 37.6 42.5 41.1 42.5 44.6 39.1 33 19.2 15.1 32.44 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594 4 3.5 3.5 3.2 3 2.8 2.8 2.6 2.9 3.2 3.5 4 3.22 4.8 6 7.7 9.4 10.1 10.1 10.1 10 9.5 7.9 5.1 5 7.97 22.6 20.8 18.3 10.7 2.7 0.6 0.3 0.4 1.1 5.9 13.3 20 9.69 44.6 43.2 45.6 54.8 65.6 80.7 66.4 69.8 49.9 50.3 52.9 54.3 56.51 46.3 61.2 57.3 47.2 41.2 46.4 61.2 41.7 61.7 60.2 48.3 61.2 52.83 -1.3 -0.4 2.7 6.9 11.5 14.8 16.4 16.2 13.1 8.7 3 -0.1 7.65 16.6 13.5 14.9 14.5 15.4 15.4 14.9 14.7 13.3 12.6 15.2 17.1 14.84 92.5 86 78.7 72.2 70.5 71.8 70.8 71.8 77.7 82.6 87.9 92.5 79.58 16.8 26.9 30.9 37.6 42.5 41.1 42.5 44.6 39.1 33 19.2 15.1 32.44 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
412 4 3.6 3.5 3.3 3 2.9 2.9 2.7 3 3.4 3.6 4 3.31 4.9 6.1 7.7 9.5 10.3 10.3 10.2 10 9.5 7.9 5.2 5 8.05 22.2 20.5 18 10.5 2.2 0.2 0 0.1 0.7 5.5 12.7 19 9.33 34.1 33.4 38.8 49.2 61.5 71.5 55.6 60.4 40.7 40.7 42.8 39.6 47.36 48.6 58.3 59.7 51.2 42.6 46.8 55.8 43 65.4 61.5 50.8 56.8 53.38 -0.8 0.1 3.1 7.4 12.1 15.4 17 16.7 13.6 9.1 4 0.4 8.17 16 13.1 14.2 14.1 14.9 15.2 14.8 14.5 13.2 12.4 15 16.7 14.51 92.6 86 78.7 72.1 70.2 71.5 71 72 78 83.1 88.2 92.8 79.69 16.6 26.3 30.6 37.8 43.3 41.9 42.8 45.2 39 32.7 18.8 14.5 32.46 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
412 4 3.6 3.5 3.3 3 2.9 2.9 2.7 3 3.4 3.6 4 3.31 4.9 6.1 7.7 9.5 10.3 10.3 10.2 10 9.5 7.9 5.2 5 8.05 22.2 20.5 18 10.5 2.2 0.2 0 0.1 0.7 5.5 12.7 19 9.33 34.1 33.4 38.8 49.2 61.5 71.5 55.6 60.4 40.7 40.7 42.8 39.6 47.36 48.6 58.3 59.7 51.2 42.6 46.8 55.8 43 65.4 61.5 50.8 56.8 53.38 -0.8 0.1 3.1 7.4 12.1 15.4 17 16.7 13.6 9.1 4 0.4 8.17 16 13.1 14.2 14.1 14.9 15.2 14.8 14.5 13.2 12.4 15 16.7 14.51 92.6 86 78.7 72.1 70.2 71.5 71 72 78 83.1 88.2 92.8 79.69 16.6 26.3 30.6 37.8 43.3 41.9 42.8 45.2 39 32.7 18.8 14.5 32.46 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
173 4 3.2 3.3 3.1 3 2.7 2.6 2.4 2.6 2.8 3.1 3 2.95 4.6 5.8 7.5 9.1 9.8 9.8 10 10 9.4 7.5 5.1 4 7.77 20.1 18.7 15.1 7.6 1.6 0.3 0.2 0.2 0.6 3.8 11.3 18 8.08 47.9 41.4 46.2 50.2 60.3 73.2 69 67.9 52.6 49.4 59.4 58.1 56.3 45.4 64.1 48.3 47.3 45.5 51.1 50.4 52.1 62.1 57.3 51.5 59.6 52.89 -0.1 1.2 4.2 8.4 12.7 16 17.5 17.1 14.1 9.6 4 0.8 8.82 16.1 13 15 14.5 15.4 15.6 14.8 14.1 12.9 13 14.9 16.5 14.65 90.3 83 76.1 69.7 68.9 70.6 69.5 70.2 76.4 82.1 86.7 90.2 77.81 15.7 26.8 31.3 38.1 41.8 40.2 42.4 44.1 39 30.9 18.9 15.2 32.03 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
